SKU Vendido;Produtos;Qtd Vendida;Preco Unitario;Faturamento;Loja;Data da Venda;Codigo Cliente
HL1013;Câmera Coolpix L340;1;2200;2200;São Paulo;07/02/2020;698
HL1013;Câmera Coolpix L340;1;2200;2200;Fortaleza;07/03/2020;58
HL1013;Câmera Coolpix L340;2;2200;4400;Porto Alegre;07/03/2020;551
HL1013;Câmera Coolpix L340;3;2200;6600;Recife;07/04/2020;336
HL1013;Câmera Coolpix L340;5;2200;11000;Niterói;07/04/2020;251
HL1013;Câmera Coolpix L340;5;2200;11000;São Paulo;07/06/2020;138
HL1013;Câmera Coolpix L340;5;2200;11000;Fortaleza;07/07/2020;418
HL1013;Câmera Coolpix L340;3;2200;6600;Goiânia;07/08/2020;408
HL1013;Câmera Coolpix L340;3;2200;6600;Rio de Janeiro;07/08/2020;145
HL1013;Câmera Coolpix L340;1;2200;2200;Porto Alegre;07/09/2020;374
HL1013;Câmera Coolpix L340;2;2200;4400;Porto Alegre;07/10/2020;678
HL1013;Câmera Coolpix L340;2;2200;4400;Nova Iguaçu;07/10/2020;635
HL1013;Câmera Coolpix L340;2;2200;4400;São Paulo;07/10/2020;792
HL1013;Câmera Coolpix L340;1;2200;2200;Campinas;07/11/2020;86
HL1013;Câmera Coolpix L340;1;2200;2200;Belo Horizonte;07/11/2020;430
HL1013;Câmera Coolpix L340;4;2200;8800;Salvador;07/11/2020;194
HL1013;Câmera Coolpix L340;3;2200;6600;Fortaleza;07/11/2020;370
HL1013;Câmera Coolpix L340;5;2200;11000;Rio de Janeiro;07/11/2020;322
HL1013;Câmera Coolpix L340;2;2200;4400;Fortaleza;07/12/2020;698
HL1013;Câmera Coolpix L340;5;2200;11000;Goiânia;07/12/2020;446
HL1013;Câmera Coolpix L340;1;2200;2200;Campinas;7/13/2020;492
HL1013;Câmera Coolpix L340;1;2200;2200;Rio de Janeiro;7/13/2020;343
HL1013;Câmera Coolpix L340;5;2200;11000;Rio de Janeiro;7/13/2020;487
HL1013;Câmera Coolpix L340;5;2200;11000;Rio de Janeiro;7/13/2020;196
HL1013;Câmera Coolpix L340;2;2200;4400;Rio de Janeiro;7/14/2020;506
HL1013;Câmera Coolpix L340;1;2200;2200;São Paulo;7/15/2020;527
HL1013;Câmera Coolpix L340;2;2200;4400;São Paulo;7/15/2020;27
HL1013;Câmera Coolpix L340;5;2200;11000;Recife;7/16/2020;398
HL1013;Câmera Coolpix L340;4;2200;8800;São Paulo;7/17/2020;49
HL1013;Câmera Coolpix L340;5;2200;11000;Salvador;7/17/2020;177
HL1013;Câmera Coolpix L340;3;2200;6600;Curitiba;7/19/2020;560
HL1013;Câmera Coolpix L340;5;2200;11000;Fortaleza;7/19/2020;171
HL1013;Câmera Coolpix L340;2;2200;4400;Fortaleza;7/19/2020;95
HL1013;Câmera Coolpix L340;2;2200;4400;São Paulo;7/20/2020;442
HL1013;Câmera Coolpix L340;5;2200;11000;Nova Iguaçu;7/21/2020;18
HL1013;Câmera Coolpix L340;2;2200;4400;Porto Alegre;7/21/2020;456
HL1013;Câmera Coolpix L340;5;2200;11000;São Paulo;7/22/2020;359
HL1013;Câmera Coolpix L340;4;2200;8800;Recife;7/22/2020;790
HL1013;Câmera Coolpix L340;2;2200;4400;Belo Horizonte;7/22/2020;305
HL1013;Câmera Coolpix L340;1;2200;2200;Rio de Janeiro;7/23/2020;795
HL1013;Câmera Coolpix L340;2;2200;4400;São Paulo;7/24/2020;366
HL1013;Câmera Coolpix L340;5;2200;11000;Rio de Janeiro;7/24/2020;494
HL1013;Câmera Coolpix L340;2;2200;4400;São Paulo;7/26/2020;682
HL1013;Câmera Coolpix L340;3;2200;6600;São Paulo;7/26/2020;318
HL1013;Câmera Coolpix L340;2;2200;4400;Salvador;7/27/2020;462
HL1013;Câmera Coolpix L340;4;2200;8800;Guarulhos;7/28/2020;665
HL1013;Câmera Coolpix L340;4;2200;8800;Guarulhos;7/29/2020;66
HL1013;Câmera Coolpix L340;1;2200;2200;Belo Horizonte;7/29/2020;605
HL1013;Câmera Coolpix L340;5;2200;11000;Recife;7/29/2020;387
HL1013;Câmera Coolpix L340;1;2200;2200;Belo Horizonte;7/30/2020;408
HL1013;Câmera Coolpix L340;2;2200;4400;Fortaleza;7/30/2020;797
HL1013;Câmera Coolpix L340;5;2200;11000;Nova Iguaçu;7/30/2020;451
HL1013;Câmera Coolpix L340;1;2200;2200;Recife;7/31/2020;293
HL1013;Câmera Coolpix L340;2;2200;4400;São Paulo;08/01/2020;698
HL1013;Câmera Coolpix L340;1;2200;2200;Salvador;08/01/2020;481
HL1013;Câmera Coolpix L340;2;2200;4400;Rio de Janeiro;08/01/2020;5
HL1013;Câmera Coolpix L340;1;2200;2200;Fortaleza;08/02/2020;481
HL1013;Câmera Coolpix L340;1;2200;2200;Goiânia;08/03/2020;314
HL1013;Câmera Coolpix L340;2;2200;4400;Rio de Janeiro;08/05/2020;409
HL1013;Câmera Coolpix L340;3;2200;6600;Recife;08/05/2020;255
HL1013;Câmera Coolpix L340;2;2200;4400;Campinas;08/08/2020;220
HL1013;Câmera Coolpix L340;3;2200;6600;Salvador;08/10/2020;66
HL1013;Câmera Coolpix L340;1;2200;2200;Recife;08/10/2020;682
HL1013;Câmera Coolpix L340;5;2200;11000;Niterói;08/11/2020;70
HL1013;Câmera Coolpix L340;3;2200;6600;Salvador;8/13/2020;800
HL1013;Câmera Coolpix L340;2;2200;4400;Rio de Janeiro;8/13/2020;535
HL1013;Câmera Coolpix L340;3;2200;6600;São Paulo;8/14/2020;105
HL1013;Câmera Coolpix L340;1;2200;2200;Belo Horizonte;8/15/2020;76
HL1013;Câmera Coolpix L340;5;2200;11000;Rio de Janeiro;8/16/2020;270
HL1013;Câmera Coolpix L340;4;2200;8800;São Paulo;8/20/2020;277
HL1013;Câmera Coolpix L340;2;2200;4400;Recife;8/21/2020;161
HL1013;Câmera Coolpix L340;5;2200;11000;Guarulhos;8/21/2020;233
HL1013;Câmera Coolpix L340;3;2200;6600;Rio de Janeiro;8/22/2020;601
HL1013;Câmera Coolpix L340;3;2200;6600;Campinas;8/23/2020;55
HL1013;Câmera Coolpix L340;1;2200;2200;São Paulo;8/24/2020;718
HL1013;Câmera Coolpix L340;1;2200;2200;Rio de Janeiro;8/25/2020;818
HL1013;Câmera Coolpix L340;2;2200;4400;Belo Horizonte;8/26/2020;150
HL1013;Câmera Coolpix L340;1;2200;2200;Goiânia;8/29/2020;29
HL1013;Câmera Coolpix L340;4;2200;8800;Guarulhos;8/29/2020;576
HL1013;Câmera Coolpix L340;1;2200;2200;Rio de Janeiro;09/01/2020;319
HL1013;Câmera Coolpix L340;2;2200;4400;Rio de Janeiro;09/01/2020;187
HL1013;Câmera Coolpix L340;1;2200;2200;Guarulhos;09/01/2020;221
HL1013;Câmera Coolpix L340;1;2200;2200;Rio de Janeiro;09/01/2020;228
HL1013;Câmera Coolpix L340;5;2200;11000;Rio de Janeiro;09/01/2020;650
HL1013;Câmera Coolpix L340;3;2200;6600;São Paulo;09/01/2020;28
HL1013;Câmera Coolpix L340;2;2200;4400;Belo Horizonte;09/03/2020;506
HL1013;Câmera Coolpix L340;2;2200;4400;Fortaleza;09/04/2020;787
HL1013;Câmera Coolpix L340;3;2200;6600;Fortaleza;09/04/2020;24
HL1013;Câmera Coolpix L340;5;2200;11000;São Paulo;09/05/2020;459
HL1013;Câmera Coolpix L340;3;2200;6600;Belo Horizonte;09/06/2020;54
HL1013;Câmera Coolpix L340;1;2200;2200;Belo Horizonte;09/06/2020;159
HL1013;Câmera Coolpix L340;4;2200;8800;Recife;09/06/2020;681
HL1013;Câmera Coolpix L340;2;2200;4400;Recife;09/07/2020;349
HL1013;Câmera Coolpix L340;5;2200;11000;São Paulo;09/09/2020;29
HL1013;Câmera Coolpix L340;3;2200;6600;Rio de Janeiro;09/09/2020;319
HL1013;Câmera Coolpix L340;4;2200;8800;Guarulhos;09/09/2020;559
HL1013;Câmera Coolpix L340;2;2200;4400;Guarulhos;09/10/2020;99
HL1013;Câmera Coolpix L340;5;2200;11000;São Paulo;09/10/2020;160
HL1013;Câmera Coolpix L340;1;2200;2200;Goiânia;09/12/2020;172
HL1013;Câmera Coolpix L340;4;2200;8800;Salvador;09/12/2020;660
HL1013;Câmera Coolpix L340;3;2200;6600;São Paulo;09/12/2020;444
HL1013;Câmera Coolpix L340;4;2200;8800;Rio de Janeiro;09/12/2020;687
HL1013;Câmera Coolpix L340;2;2200;4400;Belo Horizonte;9/14/2020;613
HL1013;Câmera Coolpix L340;5;2200;11000;Belo Horizonte;9/16/2020;3
HL1013;Câmera Coolpix L340;5;2200;11000;Belo Horizonte;9/16/2020;449
HL1013;Câmera Coolpix L340;2;2200;4400;Salvador;9/17/2020;239
HL1013;Câmera Coolpix L340;1;2200;2200;Recife;9/17/2020;748
HL1013;Câmera Coolpix L340;4;2200;8800;Recife;9/17/2020;698
HL1013;Câmera Coolpix L340;4;2200;8800;Nova Iguaçu;9/18/2020;650
HL1013;Câmera Coolpix L340;5;2200;11000;São Paulo;9/21/2020;657
HL1013;Câmera Coolpix L340;5;2200;11000;Curitiba;9/22/2020;89
HL1013;Câmera Coolpix L340;2;2200;4400;Fortaleza;9/23/2020;169
HL1013;Câmera Coolpix L340;3;2200;6600;Fortaleza;9/23/2020;660
HL1013;Câmera Coolpix L340;1;2200;2200;Recife;9/25/2020;303
HL1013;Câmera Coolpix L340;2;2200;4400;São Paulo;9/26/2020;777
HL1013;Câmera Coolpix L340;3;2200;6600;Niterói;9/26/2020;362
HL1013;Câmera Coolpix L340;2;2200;4400;Recife;9/26/2020;796
HL1013;Câmera Coolpix L340;5;2200;11000;Fortaleza;9/26/2020;817
HL1013;Câmera Coolpix L340;4;2200;8800;Fortaleza;9/27/2020;640
HL1013;Câmera Coolpix L340;1;2200;2200;Rio de Janeiro;9/28/2020;316
HL1013;Câmera Coolpix L340;3;2200;6600;Nova Iguaçu;9/28/2020;537
HL1013;Câmera Coolpix L340;5;2200;11000;Fortaleza;9/28/2020;443
HL1013;Câmera Coolpix L340;5;2200;11000;São Paulo;9/29/2020;331
HL1013;Câmera Coolpix L340;2;2200;4400;Recife;9/29/2020;447
HL1013;Câmera Coolpix L340;2;2200;4400;Salvador;9/30/2020;406
HL1013;Câmera Coolpix L340;3;2200;6600;São Paulo;10/02/2020;618
HL1013;Câmera Coolpix L340;2;2200;4400;Salvador;10/02/2020;345
HL1013;Câmera Coolpix L340;5;2200;11000;São Paulo;10/02/2020;386
HL1013;Câmera Coolpix L340;5;2200;11000;Curitiba;10/03/2020;104
HL1013;Câmera Coolpix L340;2;2200;4400;Porto Alegre;10/03/2020;429
HL1013;Câmera Coolpix L340;3;2200;6600;Recife;10/03/2020;753
HL1013;Câmera Coolpix L340;3;2200;6600;Salvador;10/04/2020;758
HL1013;Câmera Coolpix L340;3;2200;6600;Goiânia;10/04/2020;104
HL1013;Câmera Coolpix L340;1;2200;2200;Campinas;10/05/2020;170
HL1013;Câmera Coolpix L340;2;2200;4400;Fortaleza;10/07/2020;301
HL1013;Câmera Coolpix L340;5;2200;11000;Recife;10/08/2020;599
HL1013;Câmera Coolpix L340;5;2200;11000;Salvador;10/08/2020;580
HL1013;Câmera Coolpix L340;4;2200;8800;Campinas;10/09/2020;515
HL1013;Câmera Coolpix L340;1;2200;2200;São Paulo;10/09/2020;354
HL1013;Câmera Coolpix L340;5;2200;11000;Rio de Janeiro;10/12/2020;693
HL1013;Câmera Coolpix L340;5;2200;11000;Salvador;10/15/2020;512
HL1013;Câmera Coolpix L340;2;2200;4400;São Paulo;10/15/2020;79
HL1013;Câmera Coolpix L340;1;2200;2200;Recife;10/16/2020;553
HL1013;Câmera Coolpix L340;4;2200;8800;Fortaleza;10/16/2020;445
HL1013;Câmera Coolpix L340;5;2200;11000;Rio de Janeiro;10/18/2020;787
HL1013;Câmera Coolpix L340;4;2200;8800;Fortaleza;10/19/2020;58
HL1013;Câmera Coolpix L340;5;2200;11000;Rio de Janeiro;10/19/2020;494
HL1013;Câmera Coolpix L340;1;2200;2200;Nova Iguaçu;10/26/2020;550
HL1013;Câmera Coolpix L340;5;2200;11000;Salvador;10/30/2020;687
HL1013;Câmera Coolpix L340;5;2200;11000;Recife;11/01/2020;633
HL1013;Câmera Coolpix L340;4;2200;8800;Rio de Janeiro;11/02/2020;625
HL1013;Câmera Coolpix L340;4;2200;8800;Salvador;11/02/2020;426
HL1013;Câmera Coolpix L340;4;2200;8800;Nova Iguaçu;11/03/2020;552
HL1013;Câmera Coolpix L340;2;2200;4400;Curitiba;11/04/2020;698
HL1013;Câmera Coolpix L340;2;2200;4400;Salvador;11/06/2020;698
HL1013;Câmera Coolpix L340;4;2200;8800;São Paulo;11/06/2020;159
HL1013;Câmera Coolpix L340;4;2200;8800;São Paulo;11/07/2020;446
HL1013;Câmera Coolpix L340;3;2200;6600;Belo Horizonte;11/07/2020;541
HL1013;Câmera Coolpix L340;3;2200;6600;Porto Alegre;11/08/2020;55
HL1013;Câmera Coolpix L340;5;2200;11000;Recife;11/10/2020;430
HL1013;Câmera Coolpix L340;3;2200;6600;Campinas;11/10/2020;107
HL1013;Câmera Coolpix L340;1;2200;2200;Belo Horizonte;11/10/2020;795
HL1013;Câmera Coolpix L340;3;2200;6600;Goiânia;11/10/2020;431
HL1013;Câmera Coolpix L340;2;2200;4400;São Paulo;11/11/2020;34
HL1013;Câmera Coolpix L340;2;2200;4400;Fortaleza;11/12/2020;354
HL1013;Câmera Coolpix L340;5;2200;11000;Salvador;11/12/2020;232
HL1013;Câmera Coolpix L340;4;2200;8800;Guarulhos;11/13/2020;781
HL1013;Câmera Coolpix L340;3;2200;6600;São Paulo;11/13/2020;405
HL1013;Câmera Coolpix L340;5;2200;11000;Curitiba;11/14/2020;221
HL1013;Câmera Coolpix L340;1;2200;2200;São Paulo;11/15/2020;298
HL1013;Câmera Coolpix L340;1;2200;2200;Fortaleza;11/15/2020;762
HL1013;Câmera Coolpix L340;3;2200;6600;Rio de Janeiro;11/15/2020;307
HL1013;Câmera Coolpix L340;5;2200;11000;Salvador;11/16/2020;404
HL1013;Câmera Coolpix L340;4;2200;8800;Campinas;11/16/2020;799
HL1013;Câmera Coolpix L340;1;2200;2200;Nova Iguaçu;11/17/2020;252
HL1013;Câmera Coolpix L340;2;2200;4400;Fortaleza;11/17/2020;99
HL1013;Câmera Coolpix L340;5;2200;11000;Porto Alegre;11/18/2020;367
HL1013;Câmera Coolpix L340;4;2200;8800;Recife;11/18/2020;336
HL1013;Câmera Coolpix L340;3;2200;6600;Rio de Janeiro;11/19/2020;428
HL1013;Câmera Coolpix L340;5;2200;11000;Goiânia;11/20/2020;445
HL1013;Câmera Coolpix L340;3;2200;6600;São Paulo;11/20/2020;239
HL1013;Câmera Coolpix L340;2;2200;4400;Goiânia;11/20/2020;702
HL1013;Câmera Coolpix L340;1;2200;2200;São Paulo;11/20/2020;338
HL1013;Câmera Coolpix L340;1;2200;2200;Salvador;11/20/2020;29
HL1013;Câmera Coolpix L340;5;2200;11000;Porto Alegre;11/20/2020;274
HL1013;Câmera Coolpix L340;1;2200;2200;Salvador;11/21/2020;28
HL1013;Câmera Coolpix L340;4;2200;8800;Curitiba;11/21/2020;558
HL1013;Câmera Coolpix L340;3;2200;6600;São Paulo;11/23/2020;314
HL1013;Câmera Coolpix L340;4;2200;8800;São Paulo;11/25/2020;571
HL1013;Câmera Coolpix L340;1;2200;2200;Belo Horizonte;11/26/2020;640
HL1013;Câmera Coolpix L340;2;2200;4400;Rio de Janeiro;11/27/2020;94
HL1013;Câmera Coolpix L340;1;2200;2200;Rio de Janeiro;11/27/2020;728
HL1013;Câmera Coolpix L340;3;2200;6600;Rio de Janeiro;11/27/2020;456
HL1013;Câmera Coolpix L340;2;2200;4400;São Paulo;11/28/2020;92
HL1013;Câmera Coolpix L340;2;2200;4400;Rio de Janeiro;11/28/2020;737
HL1013;Câmera Coolpix L340;1;2200;2200;São Paulo;11/28/2020;438
HL1013;Câmera Coolpix L340;1;2200;2200;Curitiba;11/29/2020;441
HL1013;Câmera Coolpix L340;3;2200;6600;Belo Horizonte;12/01/2020;497
HL1013;Câmera Coolpix L340;4;2200;8800;Porto Alegre;12/02/2020;758
HL1013;Câmera Coolpix L340;5;2200;11000;São Paulo;12/02/2020;90
HL1013;Câmera Coolpix L340;1;2200;2200;Recife;12/03/2020;527
HL1013;Câmera Coolpix L340;3;2200;6600;Fortaleza;12/04/2020;797
HL1013;Câmera Coolpix L340;2;2200;4400;Fortaleza;12/05/2020;541
HL1013;Câmera Coolpix L340;1;2200;2200;São Paulo;12/06/2020;395
HL1013;Câmera Coolpix L340;2;2200;4400;Recife;12/07/2020;653
HL1013;Câmera Coolpix L340;2;2200;4400;Porto Alegre;12/07/2020;130
HL1013;Câmera Coolpix L340;5;2200;11000;Guarulhos;12/07/2020;521
HL1013;Câmera Coolpix L340;4;2200;8800;Porto Alegre;12/07/2020;321
HL1013;Câmera Coolpix L340;3;2200;6600;Curitiba;12/08/2020;735
HL1013;Câmera Coolpix L340;2;2200;4400;Guarulhos;12/08/2020;173
HL1013;Câmera Coolpix L340;3;2200;6600;São Paulo;12/09/2020;60
HL1013;Câmera Coolpix L340;1;2200;2200;Rio de Janeiro;12/10/2020;735
HL1013;Câmera Coolpix L340;2;2200;4400;Fortaleza;12/10/2020;397
HL1013;Câmera Coolpix L340;1;2200;2200;Recife;12/10/2020;590
HL1013;Câmera Coolpix L340;4;2200;8800;Porto Alegre;12/11/2020;252
HL1013;Câmera Coolpix L340;4;2200;8800;Nova Iguaçu;12/12/2020;343
HL1013;Câmera Coolpix L340;5;2200;11000;Salvador;12/13/2020;142
HL1013;Câmera Coolpix L340;3;2200;6600;São Paulo;12/13/2020;241
HL1013;Câmera Coolpix L340;3;2200;6600;Recife;12/14/2020;753
HL1013;Câmera Coolpix L340;2;2200;4400;Recife;12/14/2020;543
HL1013;Câmera Coolpix L340;1;2200;2200;Rio de Janeiro;12/14/2020;572
HL1013;Câmera Coolpix L340;3;2200;6600;Fortaleza;12/14/2020;159
HL1013;Câmera Coolpix L340;3;2200;6600;Nova Iguaçu;12/18/2020;368
HL1013;Câmera Coolpix L340;1;2200;2200;Fortaleza;12/18/2020;69
HL1013;Câmera Coolpix L340;2;2200;4400;Campinas;12/18/2020;594
HL1013;Câmera Coolpix L340;4;2200;8800;Rio de Janeiro;12/18/2020;701
HL1013;Câmera Coolpix L340;3;2200;6600;Curitiba;12/19/2020;463
HL1013;Câmera Coolpix L340;1;2200;2200;Fortaleza;12/20/2020;773
HL1013;Câmera Coolpix L340;1;2200;2200;Rio de Janeiro;12/20/2020;141
HL1013;Câmera Coolpix L340;4;2200;8800;Rio de Janeiro;12/21/2020;232
HL1013;Câmera Coolpix L340;4;2200;8800;Salvador;12/22/2020;630
HL1013;Câmera Coolpix L340;5;2200;11000;Belo Horizonte;12/22/2020;277
HL1013;Câmera Coolpix L340;1;2200;2200;Salvador;12/23/2020;179
HL1013;Câmera Coolpix L340;4;2200;8800;Goiânia;12/24/2020;479
HL1013;Câmera Coolpix L340;5;2200;11000;São Paulo;12/25/2020;721
HL1013;Câmera Coolpix L340;1;2200;2200;Rio de Janeiro;12/25/2020;15
HL1013;Câmera Coolpix L340;4;2200;8800;Fortaleza;12/25/2020;76
HL1013;Câmera Coolpix L340;1;2200;2200;Niterói;12/26/2020;480
HL1013;Câmera Coolpix L340;4;2200;8800;Belo Horizonte;12/27/2020;540
HL1013;Câmera Coolpix L340;5;2200;11000;Porto Alegre;12/27/2020;286
HL1013;Câmera Coolpix L340;2;2200;4400;Recife;12/29/2020;446
HL1013;Câmera Coolpix L340;1;2200;2200;São Paulo;12/30/2020;478
HL1013;Câmera Coolpix L340;3;2200;6600;Porto Alegre;12/30/2020;297
HL1014;Galaxy J8;3;1550;4650;Belo Horizonte;01/07/2020;132
HL1014;Galaxy J8;1;1550;1550;Curitiba;01/12/2020;787
HL1014;Galaxy J8;4;1550;6200;Salvador;1/14/2020;652
HL1014;Galaxy J8;4;1550;6200;Fortaleza;1/14/2020;577
HL1014;Galaxy J8;5;1550;7750;Curitiba;1/15/2020;7
HL1014;Galaxy J8;3;1550;4650;Fortaleza;1/15/2020;391
HL1014;Galaxy J8;1;1550;1550;Rio de Janeiro;1/19/2020;504
HL1014;Galaxy J8;5;1550;7750;Salvador;1/19/2020;625
HL1014;Galaxy J8;3;1550;4650;Belo Horizonte;1/20/2020;544
HL1014;Galaxy J8;2;1550;3100;São Paulo;1/22/2020;69
HL1014;Galaxy J8;4;1550;6200;São Paulo;1/22/2020;533
HL1014;Galaxy J8;5;1550;7750;São Paulo;1/26/2020;293
HL1014;Galaxy J8;5;1550;7750;São Paulo;1/26/2020;545
HL1014;Galaxy J8;3;1550;4650;Salvador;1/26/2020;277
HL1014;Galaxy J8;1;1550;1550;Belo Horizonte;1/29/2020;497
HL1014;Galaxy J8;3;1550;4650;Porto Alegre;1/29/2020;213
HL1014;Galaxy J8;3;1550;4650;Fortaleza;02/01/2020;342
HL1014;Galaxy J8;5;1550;7750;Belo Horizonte;02/07/2020;140
HL1014;Galaxy J8;3;1550;4650;Belo Horizonte;02/12/2020;328
HL1014;Galaxy J8;2;1550;3100;Guarulhos;02/12/2020;450
HL1014;Galaxy J8;2;1550;3100;Curitiba;2/13/2020;457
HL1014;Galaxy J8;2;1550;3100;São Paulo;2/14/2020;264
HL1014;Galaxy J8;1;1550;1550;Guarulhos;2/21/2020;120
HL1014;Galaxy J8;5;1550;7750;São Paulo;2/24/2020;412
HL1014;Galaxy J8;5;1550;7750;São Paulo;2/27/2020;34
HL1014;Galaxy J8;2;1550;3100;Rio de Janeiro;2/28/2020;665
HL1014;Galaxy J8;3;1550;4650;Curitiba;03/04/2020;117
HL1014;Galaxy J8;4;1550;6200;Recife;03/04/2020;698
HL1014;Galaxy J8;5;1550;7750;Belo Horizonte;03/07/2020;622
HL1014;Galaxy J8;1;1550;1550;Guarulhos;03/07/2020;339
HL1014;Galaxy J8;4;1550;6200;Guarulhos;03/09/2020;458
HL1014;Galaxy J8;2;1550;3100;Rio de Janeiro;03/09/2020;509
HL1014;Galaxy J8;1;1550;1550;Goiânia;3/19/2020;786
HL1014;Galaxy J8;4;1550;6200;Fortaleza;3/24/2020;499
HL1014;Galaxy J8;5;1550;7750;Niterói;3/26/2020;330
HL1014;Galaxy J8;1;1550;1550;São Paulo;3/27/2020;291
HL1014;Galaxy J8;2;1550;3100;São Paulo;04/01/2020;461
HL1014;Galaxy J8;1;1550;1550;Curitiba;04/04/2020;498
HL1014;Galaxy J8;1;1550;1550;Campinas;4/13/2020;105
HL1014;Galaxy J8;2;1550;3100;São Paulo;4/13/2020;154
HL1014;Galaxy J8;3;1550;4650;Salvador;4/13/2020;184
HL1014;Galaxy J8;1;1550;1550;Campinas;4/14/2020;748
HL1014;Galaxy J8;2;1550;3100;Fortaleza;4/14/2020;504
HL1014;Galaxy J8;3;1550;4650;Belo Horizonte;4/15/2020;205
HL1014;Galaxy J8;5;1550;7750;São Paulo;4/15/2020;676
HL1014;Galaxy J8;1;1550;1550;Rio de Janeiro;4/15/2020;718
HL1014;Galaxy J8;2;1550;3100;Salvador;4/22/2020;354
HL1014;Galaxy J8;5;1550;7750;São Paulo;05/03/2020;104
HL1014;Galaxy J8;3;1550;4650;São Paulo;05/05/2020;617
HL1014;Galaxy J8;2;1550;3100;São Paulo;05/06/2020;297
HL1014;Galaxy J8;2;1550;3100;Campinas;05/07/2020;313
HL1014;Galaxy J8;4;1550;6200;Rio de Janeiro;05/09/2020;562
HL1014;Galaxy J8;5;1550;7750;Guarulhos;05/10/2020;449
HL1014;Galaxy J8;5;1550;7750;Campinas;5/14/2020;50
HL1014;Galaxy J8;2;1550;3100;Fortaleza;5/14/2020;614
HL1014;Galaxy J8;4;1550;6200;Porto Alegre;5/18/2020;481
HL1014;Galaxy J8;3;1550;4650;São Paulo;5/22/2020;752
HL1014;Galaxy J8;2;1550;3100;Salvador;5/25/2020;319
HL1014;Galaxy J8;1;1550;1550;São Paulo;06/01/2020;209
HL1014;Galaxy J8;5;1550;7750;Belo Horizonte;06/01/2020;114
HL1014;Galaxy J8;2;1550;3100;Fortaleza;06/02/2020;594
HL1014;Galaxy J8;3;1550;4650;São Paulo;06/09/2020;573
HL1014;Galaxy J8;4;1550;6200;Porto Alegre;6/15/2020;393
HL1014;Galaxy J8;5;1550;7750;Rio de Janeiro;6/20/2020;802
HL1014;Galaxy J8;5;1550;7750;Recife;6/20/2020;20
HL1014;Galaxy J8;4;1550;6200;São Paulo;6/21/2020;64
HL1014;Galaxy J8;5;1550;7750;São Paulo;6/22/2020;429
HL1014;Galaxy J8;2;1550;3100;Rio de Janeiro;6/23/2020;72
HL1014;Galaxy J8;4;1550;6200;São Paulo;6/24/2020;376
HL1014;Galaxy J8;1;1550;1550;Curitiba;6/26/2020;735
HL1014;Galaxy J8;3;1550;4650;Goiânia;6/27/2020;429
HL1014;Galaxy J8;2;1550;3100;Rio de Janeiro;07/03/2020;535
HL1014;Galaxy J8;4;1550;6200;Belo Horizonte;07/05/2020;783
HL1014;Galaxy J8;3;1550;4650;Salvador;07/10/2020;263
HL1014;Galaxy J8;1;1550;1550;Recife;7/20/2020;420
HL1014;Galaxy J8;3;1550;4650;São Paulo;7/21/2020;103
HL1014;Galaxy J8;4;1550;6200;Salvador;7/21/2020;53
HL1014;Galaxy J8;2;1550;3100;Belo Horizonte;7/22/2020;812
HL1014;Galaxy J8;2;1550;3100;Fortaleza;7/26/2020;426
HL1014;Galaxy J8;3;1550;4650;Belo Horizonte;7/26/2020;735
HL1014;Galaxy J8;5;1550;7750;Rio de Janeiro;7/27/2020;224
HL1014;Galaxy J8;4;1550;6200;Fortaleza;7/28/2020;636
HL1014;Galaxy J8;3;1550;4650;Campinas;7/28/2020;201
HL1014;Galaxy J8;2;1550;3100;São Paulo;7/31/2020;320
HL1014;Galaxy J8;4;1550;6200;Rio de Janeiro;08/03/2020;197
HL1014;Galaxy J8;3;1550;4650;São Paulo;08/08/2020;235
HL1014;Galaxy J8;4;1550;6200;São Paulo;08/12/2020;284
HL1014;Galaxy J8;2;1550;3100;Niterói;8/13/2020;617
HL1014;Galaxy J8;2;1550;3100;Salvador;8/13/2020;606
HL1014;Galaxy J8;2;1550;3100;Porto Alegre;8/18/2020;753
HL1014;Galaxy J8;3;1550;4650;Salvador;8/25/2020;316
HL1014;Galaxy J8;2;1550;3100;Fortaleza;8/26/2020;448
HL1014;Galaxy J8;2;1550;3100;Salvador;09/04/2020;147
HL1014;Galaxy J8;2;1550;3100;Guarulhos;9/13/2020;753
HL1014;Galaxy J8;2;1550;3100;Belo Horizonte;9/14/2020;374
HL1014;Galaxy J8;3;1550;4650;Goiânia;9/17/2020;370
HL1014;Galaxy J8;5;1550;7750;Belo Horizonte;9/18/2020;617
HL1014;Galaxy J8;2;1550;3100;Curitiba;9/21/2020;800
HL1014;Galaxy J8;5;1550;7750;Nova Iguaçu;9/21/2020;543
HL1014;Galaxy J8;1;1550;1550;Rio de Janeiro;9/24/2020;319
HL1014;Galaxy J8;5;1550;7750;São Paulo;9/30/2020;799
HL1014;Galaxy J8;2;1550;3100;Curitiba;10/08/2020;79
HL1014;Galaxy J8;4;1550;6200;São Paulo;10/10/2020;194
HL1014;Galaxy J8;4;1550;6200;Belo Horizonte;10/11/2020;227
HL1014;Galaxy J8;1;1550;1550;Salvador;10/12/2020;697
HL1014;Galaxy J8;2;1550;3100;São Paulo;10/12/2020;263
HL1014;Galaxy J8;2;1550;3100;Fortaleza;10/16/2020;224
HL1014;Galaxy J8;4;1550;6200;Fortaleza;10/18/2020;550
